index,lat,lon
270,26.658373750000003,87.3199065
271,26.658376625000002,87.32011575
272,26.658379500000002,87.320325
273,26.658382375000002,87.32053425
274,26.658385250000002,87.32074349999999
275,26.658388125000002,87.32095275
276,26.658391,87.321162
277,26.658402,87.321211
278,26.6584,87.3214425
279,26.658398,87.321674
280,26.65839775,87.32191575
281,26.6583975,87.3221575
282,26.65839725,87.32239925
283,26.658397,87.322641
284,26.658396500000002,87.32280349999999
285,26.658396,87.322966
286,26.658395749999997,87.32315324999999
287,26.658395499999997,87.3233405
288,26.658395249999998,87.32352775000001
289,26.658395,87.323715
290,26.658395,87.32386025
291,26.658395,87.3240055
292,26.658395,87.32415075
293,26.658395,87.324296
294,26.6583945,87.32448400000001
295,26.658394,87.324672
296,26.658394,87.324828
297,26.658394,87.324868
298,26.658393875,87.325011625
299,26.658393750000002,87.32515525
300,26.658393625000002,87.32529887499999
301,26.658393500000003,87.3254425
302,26.658393375000003,87.325586125
303,26.658393250000003,87.32572975
304,26.658393125000003,87.32587337499999
305,26.658393,87.326017
306,26.658393,87.326142
307,26.658392499999998,87.3263845
308,26.658392,87.326627
309,26.658392,87.3268425
310,26.658392,87.327058
311,26.658392,87.327119
312,26.6583915,87.32729499999999
313,26.658391,87.327471
314,26.658390750000002,87.32765775
315,26.658390500000003,87.3278445
316,26.658390250000004,87.32803125000001
317,26.65839,87.328218
318,26.6583855,87.328445
319,26.658381,87.328672
320,26.658377,87.328914
321,26.658374,87.32911
322,26.658377,87.329154
323,26.65837425,87.32929125000001
324,26.6583715,87.3294285
325,26.65836875,87.32956575
326,26.658366,87.329703
327,26.658366,87.329871
328,26.658377,87.330022
329,26.658388,87.330173
330,26.658384499999997,87.3303015
331,26.658381,87.33043
332,26.6583825,87.33063975
333,26.658383999999998,87.3308495
334,26.6583855,87.33105925000001
335,26.658387,87.331269
336,26.658387,87.331502
337,26.6583865,87.33174
338,26.658386,87.331978
339,26.658386,87.3321575
340,26.658386,87.332337
341,26.658386,87.332558
342,26.6583855,87.33279250000001
343,26.658385,87.333027
344,26.65838225,87.33324350000001
345,26.6583795,87.33346
346,26.65837675,87.3336765
347,26.658374,87.333893
348,26.658372,87.33403525
349,26.658369999999998,87.33417750000001
350,26.658368,87.33431975
351,26.658366,87.334462
352,26.65836325,87.3346445
353,26.6583605,87.334827
354,26.65835775,87.33500950000001
355,26.658355,87.335192
356,26.658358,87.335373
357,26.658361,87.335554
358,26.6583635,87.33569525
359,26.658366,87.3358365
360,26.6583685,87.33597775
361,26.658371,87.336119
362,26.658381,87.336301
363,26.658392749999997,87.33651925000001
364,26.6584045,87.3367375
365,26.658416250000002,87.33695575
366,26.658428,87.337174
367,26.658441,87.33737400000001
368,26.658454,87.337574
369,26.6584645,87.3377375
370,26.658475,87.337901
371,26.658485499999998,87.3380645
372,26.658496,87.338228
373,26.658512,87.338475
374,26.658549,87.33867125
375,26.658586,87.33886749999999
376,26.658623,87.33906375
377,26.65866,87.33926
378,26.658711750000002,87.3394295
379,26.6587635,87.33959899999999
380,26.65881525,87.33976849999999
381,26.658867,87.339938
382,26.658923,87.34012175000001
383,26.658979000000002,87.3403055
384,26.659035000000003,87.34048925
385,26.659091,87.34067300000001
386,26.659146999999997,87.34085675
387,26.659202999999998,87.3410405
388,26.659259,87.34122425000001
389,26.659315,87.341408
390,26.659367,87.3415785
391,26.659419,87.341749
392,26.659471,87.34191949999999
393,26.659523,87.34209
394,26.65958525,87.34229425000001
395,26.6596475,87.3424985
396,26.659709749999998,87.34270275
397,26.659772,87.342907
398,26.659841999999998,87.3430935
399,26.659912,87.34328
400,26.659952875,87.343423
401,26.659993749999998,87.343566
402,26.660034624999998,87.34370899999999
403,26.660075499999998,87.343852
404,26.660116374999998,87.343995
405,26.660157249999997,87.344138
406,26.660198125,87.344281
407,26.660239,87.344424
408,26.6602915,87.3446075
409,26.660344,87.344791
410,26.660398999999998,87.344982
411,26.660454,87.345173
412,26.660486,87.345283
413,26.660538,87.345464
414,26.660577124999996,87.34559837500001
415,26.660616249999997,87.34573275
416,26.660655374999997,87.345867125
417,26.660694499999998,87.3460015
418,26.660733625,87.346135875
419,26.66077275,87.34627025
420,26.660811875,87.346404625
421,26.660851,87.346539
422,26.660890125,87.34667337500001
423,26.660929250000002,87.34680775000001
424,26.660968375000003,87.346942125
425,26.6610075,87.3470765
426,26.661046624999997,87.347210875
427,26.661085749999998,87.34734524999999
428,26.661124875,87.34747962499999
429,26.661164,87.347614
430,26.6612325,87.347843
431,26.661301,87.348072
432,26.661347,87.3482245
433,26.661393,87.348377
434,26.6614325,87.34850925
435,26.661472,87.3486415
436,26.6615115,87.34877374999999
437,26.661551,87.348906
438,26.66160175,87.349075
439,26.6616525,87.349244
440,26.66170325,87.349413
441,26.661754,87.349582
442,26.661786,87.349688
443,26.66183,87.349837
444,26.6618845,87.350034
445,26.661938999999997,87.350231
446,26.661993499999998,87.350428
447,26.662048,87.350625
448,26.662102625,87.350811
449,26.66215725,87.350997
450,26.662211875,87.351183
451,26.6622665,87.351369
452,26.662321125000002,87.351555
453,26.662375750000002,87.351741
454,26.662430375,87.351927
455,26.662485,87.352113
456,26.662539,87.352295
457,26.662583499999997,87.35242625
458,26.662627999999998,87.35255749999999
459,26.6626725,87.35268875
460,26.662717,87.35282
461,26.662749,87.352946
462,26.66281825,87.3531725
463,26.6628875,87.353399
464,26.66295675,87.35362549999999
465,26.663026,87.353852
466,26.663072,87.353992
467,26.663138,87.354196
468,26.663204,87.3544
469,26.663276500000002,87.354625
470,26.663349,87.35485
471,26.663397,87.354999
472,26.663455874999997,87.35518587500002
473,26.663514749999997,87.35537275000002
474,26.663573624999998,87.35555962500001
475,26.6636325,87.35574650000001
476,26.663691375,87.355933375
477,26.66375025,87.35612025
478,26.663809125,87.356307125
479,26.663868,87.356494
480,26.663917,87.356639
481,26.663986,87.356855
482,26.664055,87.357071
483,26.6641305,87.3573075
484,26.664206,87.357544
485,26.664272,87.357753
486,26.66431875,87.35789975
487,26.664365500000002,87.3580465
488,26.66441225,87.35819325
489,26.664459,87.35834
490,26.664514500000003,87.3585135
491,26.66457,87.358687
492,26.664641,87.358912
493,26.664697,87.359091
494,26.664740000000002,87.359223125
495,26.664783,87.35935525000001
496,26.664825999999998,87.35948737500001
497,26.664869,87.35961950000001
498,26.664912,87.359751625
499,26.664955,87.35988375
500,26.664997999999997,87.36001587499999
501,26.665041,87.360148
502,26.6650845,87.36027949999999
